name,popularity,total_rating,esrb
Grid 2,1.333333333333333,71.0936162616908,3.0
WWII Aces,1.333333333333333,69.3672600166594,5.0
Puzzle Quest: Challenge of the Warlords,3.666666666666667,52.1963216774973,4.0
Shrek Super Party,1.333333333333333,75.84737743425725,3.0
"Sakura Wars: So Long, My Love",1.333333333333333,64.03707874975375,5.0
Dynasty Tactics,1.333333333333333,74.89481240433665,5.0
The Urbz: Sims in the City,1.333333333333333,71.62708309789055,5.0
Lightning Returns: Final Fantasy XIII,2.0,69.9043131924179,1.0
Feel the Magic: XY/XX,3.0,65.5,5.0
Trivial Pursuit,1.333333333333333,75.0,3.0
Neopets Puzzle Adventure,1.333333333333333,34.16666666666665,3.0
Snowboarding,1.0,76.1758269622737,3.0
Purr Pals,1.333333333333333,73.8,3.0
Borderlands: The Pre-Sequel,2.0,84.92430578602105,6.0
Surf's Up,1.333333333333333,91.0,3.0
BlazBlue: Chrono Phantasma,1.333333333333333,68.8024052746149,5.0
Looney Tunes Racing,8.333333333333332,,3.0
Final Fantasy X-2,4.666666666666666,71.49585826639891,5.0
Rayman 3: Hoodlum Havoc,2.0,81.5779277939198,3.0
Psi-Ops: The Mindgate Conspiracy,1.666666666666667,66.94110431351405,6.0
I Spy Spooky Mansion,1.333333333333333,,3.0
Tomba! 2 : The Evil Swine Return,1.333333333333333,,3.0
Saw,3.0,52.83333333333335,6.0
NASCAR 08,1.333333333333333,76.0367144524544,3.0
World of Warcraft: Legion,1.333333333333333,76.5,5.0
El Shaddai: Ascension of the Metatron,1.333333333333333,56.0,5.0
Family Guy: Back to the Multiverse,1.333333333333333,74.2159458065217,6.0
Spyro: A Hero's Tail,1.333333333333333,34.16666666666665,3.0
Warriors Orochi 2,1.333333333333333,,5.0
Ratatouille: Food Frenzy,1.333333333333333,,3.0
Links 2004,1.333333333333333,42.5,3.0
Bratz: Super Babyz,5.333333333333333,66.75,3.0
Kung Zhu,2.666666666666667,30.0,4.0
Earthworm Jim,8.0,,4.0
Tales of Phantasia,1.333333333333333,80.0,4.0
The Golden Compass,2.666666666666667,,4.0
F1 Race Stars,2.0,82.7868326011277,3.0
All Star Cheer Squad,1.0,67.5,3.0
Ice Age: Dawn of the Dinosaurs,1.333333333333333,,4.0
Monster 4x4: Masters of Metal,1.333333333333333,71.34332717993269,3.0
SingStar Country,4.0,64.0,5.0
Deathsmiles,6.333333333333332,,5.0
Dragon Ball GT: Transformation,8.333333333333332,57.0,4.0
Bratz Ponyz,1.333333333333333,76.734693877551,3.0
International Superstar Soccer,1.666666666666667,67.7366335094809,3.0
Metal Gear Solid V: Ground Zeroes,1.333333333333333,65.12135305724105,6.0
Tigger's Honey Hunt,1.666666666666667,79.3181818181818,3.0
The Warriors,1.333333333333333,72.2059002503848,6.0
Monopoly Streets,1.666666666666667,61.66666666666665,3.0
Shadow Hearts,2.666666666666667,,6.0
NHL 2K11,26.0,84.6797182429863,4.0
One Piece: Burning Blood,2.333333333333333,84.17703839802952,5.0
Haven: Call of the King,2.0,,5.0
Street Hoops,2.0,86.29680240368734,5.0
Yu-Gi-Oh! Double Pack,1.333333333333333,,3.0
X-Men: Reign of Apocalypse,1.333333333333333,50.0,3.0
R: Racing Evolution,1.333333333333333,57.5,5.0
Tony Hawk: Shred,2.0,74.0,3.0
ATV Quad Power Racing 2,1.333333333333333,83.66666666666666,3.0
Pro Evolution Soccer 2017,2.333333333333333,84.0,3.0
Chromehounds,1.333333333333333,67.3333333333333,5.0
The King of Fighters '95,1.333333333333333,65.8523357029335,5.0
Pirates of the Caribbean: Dead Man's Chest,1.333333333333333,69.4,5.0
Assassin's Creed II: Discovery,1.333333333333333,40.0,5.0
Avatar: The Last Airbender,1.333333333333333,,4.0
Viewtiful Joe,2.333333333333333,84.5158485894797,5.0
Triple Play 2000,4.666666666666666,70.0,3.0
Dead to Rights: Retribution,1.333333333333333,50.0,6.0
Harry Potter and the Sorcerer's Stone,1.333333333333333,90.21858934013876,3.0
Unreal Championship 2: The Liandri Conflict,9.666666666666666,84.3333333333333,6.0
Kung Fu Chaos,1.666666666666667,82.26666666666667,5.0
Mega Man: Dr. Wily's Revenge,1.333333333333333,81.59795910948495,3.0
Naruto Shippuden: Ultimate Ninja Storm 4,1.333333333333333,58.84655969709196,5.0
Godzilla: Domination!,6.666666666666668,81.0,3.0
Sly Cooper: Thieves in Time,1.333333333333333,,4.0
Jackass: The Game,1.333333333333333,,6.0
Rocket Power: Beach Bandits,1.333333333333333,58.84655969709196,3.0
Carol Vorderman's Sudoku,1.333333333333333,70.0,3.0
Army of Two: The Devil's Cartel,1.666666666666667,80.0,6.0
Conflict: Desert Storm 2 - Back to Baghdad,1.333333333333333,70.0,5.0
Guitar Hero Live,1.333333333333333,,5.0
Mission: Impossible – Operation Surma,1.333333333333333,73.44999848785146,5.0
Pitfall: The Mayan Adventure,1.333333333333333,77.76664410688326,5.0
Driver: Parallel Lines,7.333333333333332,,6.0
Sing Party,1.333333333333333,54.40568295262386,4.0
Hot Wheels Track Attack,1.333333333333333,58.104097568903796,3.0
Backyard Wrestling 2: There Goes the Neighborhood,3.0,82.9132758932798,6.0
Virtua Fighter 5,1.333333333333333,73.61652774285454,5.0
Disney's Treasure Planet,1.333333333333333,79.71612741820829,4.0
Dead or Alive,1.333333333333333,55.10413032016635,5.0
Wild Arms 5,1.666666666666667,,5.0
Bionic Commando,2.0,40.0,6.0
NFL Blitz 20-02,2.333333333333333,65.0,3.0
Mega Man 7,7.0,,3.0
NCAA March Madness 2005,1.333333333333333,40.0,3.0
Shadows of the Damned,9.333333333333334,72.1428571428571,6.0
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",1.333333333333333,63.792356843503704,5.0
Corvette,1.333333333333333,35.0,3.0
Just Dance 2015,6.666666666666668,63.0,4.0
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,4.0,77.16666666666666,3.0
Cabela's Big Game Hunter 2012,1.333333333333333,,4.0
Dragon Quest Heroes II,1.666666666666667,70.0,1.0
RollerCoaster Tycoon 3,3.333333333333333,73.47234563893177,3.0
NHL Hitz 2003,2.333333333333333,72.10648959798434,3.0
Danganronpa Another Episode: Ultra Despair Girls,4.0,,6.0
Pac-Man Fever,5.666666666666668,86.94967553350054,3.0
Over The Hedge,1.0,65.0,4.0
iCarly 2: iJoin the Click,3.333333333333333,,3.0
Mister Mosquito,2.0,,5.0
Dynasty Warriors: Gundam,1.333333333333333,77.16666666666666,5.0
Transformers: Cybertron Adventures,5.333333333333333,80.99137391438475,5.0
Indiana Jones and the Staff of Kings,6.0,60.0,5.0
Mass Effect 3,1.333333333333333,78.75,6.0
Pinkalicious,1.333333333333333,40.0,3.0
Deer Hunter,5.333333333333333,,5.0
Dave Mirra Freestyle BMX 2,1.333333333333333,75.0,5.0
AC/DC Live: Rock Band - Track Pack,1.333333333333333,50.7630662020906,5.0
Puppeteer,1.333333333333333,57.5,4.0
Tak and the Guardians of Gross,1.666666666666667,77.0,4.0
True Crime: New York City,1.0,62.5,6.0
Summer Heat Beach Volleyball,1.666666666666667,,5.0
NCAA Basketball 09,1.333333333333333,,3.0
Marvel Super Hero Squad: The Infinity Gauntlet,1.333333333333333,66.25,4.0
Myst III: Exile,1.333333333333333,80.0,3.0
Castlevania: Aria of Sorrow,10.66666666666667,74.91615743403884,5.0
NBA 2K12,3.333333333333333,72.92064448665195,3.0
Excitebots: Trick Racing,2.333333333333333,55.1249921429569,3.0
Deadpool,2.666666666666667,40.0,6.0
Cabela's Trophy Bucks,2.0,71.875,5.0
Boogie,4.666666666666666,,3.0
Tao Feng: Fist of the Lotus,1.333333333333333,,6.0
Dragon Ball Z: Budokai 2,1.333333333333333,83.66666666666666,5.0
The Legend of Zelda: The Minish Cap,5.0,40.0,3.0
Motocross Maniacs Advance,1.333333333333333,30.0,3.0
Resident Evil 2: Collector's Edition,40.33333333333334,60.0,6.0
Dynasty Warriors,7.333333333333332,,5.0
Zumba Fitness: World Party,1.333333333333333,,3.0
Final Fantasy X,57.0,60.0,5.0
