name,popularity,total_rating,esrb
Hiiro no Kakera,1.333333333333333,NaN,
Pro Yakyuu Spirits 5 Kanzenban,1.333333333333333,59.15826412974396,
Sorcery Saga: Curse of the Great Curry God,1.0,NaN,5.0
SingStar: Fussballhits,3.333333333333333,30.0,
A Good Librarian Like a Good Shepherd,1.666666666666667,41.5,
Dance Factory,1.333333333333333,31.08333333333335,
Lego Legends of Chima: Laval's Journey,14.33333333333333,90.0,4.0
Montessori Music,30.33333333333333,69.73059563621055,3.0
Totally Spies!,1.333333333333333,65.0,3.0
DragonHeart: Fire & Steel,1.333333333333333,71.6666666666667,
Nishijin Pachinko Monogatari 2,1.333333333333333,77.15673839405065,
Chaos;Head Love Chu Chu!,3.333333333333333,71.5777163894088,
Gal*Gun: Double Peace,1.333333333333333,36.0,6.0
PriPara,1.333333333333333,53.3333333333333,
RoadKill,1.333333333333333,74.92541951522685,6.0
The Legend of Heroes III: Song of the Ocean,2.666666666666667,82.66361043194784,4.0
Dungeon Maker: Hunting Ground,2.0,NaN,4.0
Mushihime-sama Cave Matsuri Ver 1.5,1.333333333333333,90.0,
F1 2002,1.333333333333333,60.0,3.0
Pocket Fighter,1.666666666666667,NaN,
Lock On: Modern Air Combat,2.0,50.0,5.0
Toaru Majutsu to Kagaku no Ensemble,1.333333333333333,78.8052393647796,
A-Train Express,24.33333333333333,NaN,
Guilty Gear XX Accent Core Plus,1.666666666666667,NaN,6.0
Starsky & Hutch,7.0,70.0,5.0
Super Meat Boy Ultra Edition,1.333333333333333,NaN,
Sitting Ducks,1.333333333333333,63.33333333333335,
Brothers Conflict: Brilliant Blue,1.333333333333333,62.5,
JoJo's Bizarre Adventure: Eyes of Heaven,2.666666666666667,52.5,
Hajime no Ippo - The Fighting!,1.333333333333333,74.0,
Eyeshield 21: Field no Saikyou Senshi Tachi,1.333333333333333,69.8651549747675,
Fullmetal Alchemist: Brotherhood,2.333333333333333,50.0,
To Love-Ru: Waku Waku! Rinkangakkou-Hen,2.0,67.5,
Medabots: Metabee & Rokusho,1.0,20.0,
Doodle Hex,1.333333333333333,64.45442880820345,
Homeworld 2,9.666666666666666,NaN,5.0
Hakuoki Zuisouroku,1.333333333333333,NaN,
Hearts of Iron IV,3.333333333333333,94.1526053171076,
thinkSmart,2.666666666666667,94.1526053171076,
Last Escort: Club Katze,15.66666666666667,80.27694161806025,
Stacked with Daniel Negreanu,2.0,40.0,5.0
Shin Koihime Musou: Otome Ryouran Sangokushi Engi,15.66666666666667,NaN,
Rayman 3: Hoodlum Havoc,1.333333333333333,67.5,3.0
Otometeki Koi Kakumei Love Revo!!,1.333333333333333,67.84558675479926,
Phantasy Star Online 2,1.333333333333333,NaN,5.0
Timmy's Kindergarten Adventure,1.666666666666667,75.3919615345894,
Infinite Stratos 2: Ignition Hearts,6.666666666666667,64.0,
Dr. Muto,1.0,NaN,5.0
Airship Q,1.666666666666667,70.0,
Ratatouille,1.333333333333333,67.89729330110835,3.0
Otomedius Gorgeous!,1.333333333333333,77.94482750957995,
Jikandia: The Timeless Land,1.333333333333333,70.02643863932431,
Egg Mania: Eggstreme Madness,1.333333333333333,NaN,3.0
Super Heroine Chronicle,17.33333333333333,NaN,
Boot Camp Academy,1.333333333333333,NaN,
Kiniro no Corda 3,2.666666666666667,NaN,
Zero Escape: Virtue's Last Reward,4.333333333333334,40.0,6.0
Darkstalkers Resurrection,2.0,74.0,
Take On Helicopters,1.666666666666667,64.54578655606565,
Highschool Romance,1.333333333333333,NaN,
Emergency: Rescue Disaster Squad,1.666666666666667,NaN,4.0
Shaun White Skateboarding,1.333333333333333,NaN,5.0
Empire Earth II,1.333333333333333,68.2857142857143,5.0
Arcana Heart 2,1.666666666666667,55.0,
MotoGP 15,1.333333333333333,85.0,3.0
NBA 2K13,1.333333333333333,79.04105554163334,3.0
Mixed-Up Mother Goose,1.333333333333333,83.0294612996284,
Harry Potter and the Half-Blood Prince,1.333333333333333,NaN,5.0
Winning Post 7 2012,1.333333333333333,76.77628972175955,
Knights of Honor,1.333333333333333,30.0,4.0
Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition,6.0,67.4621212121212,
Code Lyoko: Quest for Infinity,1.333333333333333,59.9246575342466,4.0
Away: Shuffle Dungeon,2.666666666666667,72.9881736123287,
Digimon World 4,1.333333333333333,30.0,3.0
Bubble Bobble Evolution,6.0,NaN,
Codename: Panzers - Cold War,1.0,NaN,5.0
