name,popularity,total_rating,esrb
Tony Hawk's Pro Skater 2,15.33333333333333,78.54436574690365,3.0
Animal Crossing: City Folk,14.0,76.54274920556426,3.0
The Lord of the Rings: The Two Towers,3.0,84.03953275401955,5.0
Forza Motorsport 4,4.333333333333334,81.37097621719235,3.0
Tomb Raider,30.66666666666667,81.43824512141009,6.0
Guitar Hero III: Legends of Rock,37.0,90.62885778403336,5.0
The Legend of Zelda: A Link to the Past,1.666666666666667,88.49531158704124,3.0
The Legend of Zelda: The Wind Waker,15.33333333333333,79.8020907295461,3.0
Mario & Luigi: Bowser's Inside Story + Bowser Jr's Journey,3.333333333333333,89.34028965912705,3.0
Luigi's Mansion: Dark Moon,1.333333333333333,86.3080279126647,3.0
Splatoon,2.0,89.17307141917485,4.0
The Last of Us,3.333333333333333,93.1980463155192,6.0
Guitar Hero III: Legends of Rock,17.33333333333333,93.03704093605904,5.0
Madden NFL 2005,9.333333333333334,73.65058784724555,3.0
Pitfall!,1.666666666666667,79.8020907295461,
Madden NFL 07,3.666666666666667,78.95023471785694,3.0
Marvel's Spider-Man,32.0,62.02023496273545,5.0
Dragon Quest VII: Eden no Senshi-tachi,4.666666666666666,73.9641971921869,
Uncharted: The Nathan Drake Collection,17.33333333333333,74.47383020338135,5.0
Call of Duty: Advanced Warfare,16.0,NaN,6.0
God of War,1.333333333333333,85.31250190519201,6.0
Nintendo Land,2.666666666666667,88.78545765971799,4.0
Michael Jackson: The Experience,27.33333333333333,93.74855238421448,4.0
Tony Hawk's Pro Skater 3,4.0,58.6666666666667,5.0
duplicate Winning Eleven Pro Evolution 2007,28.0,83.54708006704784,
The Elder Scrolls IV: Oblivion,16.33333333333334,82.97218325240931,6.0
Zelda II: The Adventure of Link,1.333333333333333,84.8979021679089,3.0
Need for Speed: Most Wanted,9.0,89.75088966947024,5.0
Resistance: Fall of Man,1.333333333333333,81.68992731280645,6.0
Sonic the Hedgehog,1.666666666666667,79.52228974481591,4.0
Kingdom Hearts II,25.0,81.31142900073395,4.0
FIFA 14,2.0,87.1522191195836,1.0
Call of Duty: Advanced Warfare,25.0,82.65101932520349,6.0
Asteroids,1.666666666666667,87.0035695249461,1.0
Fable II,1.666666666666667,84.90732559681615,6.0
Halo 5: Guardians,31.0,85.4363239063989,5.0
Super Mario 3D World,2.333333333333333,65.0,3.0
Batman: Arkham Asylum,1.333333333333333,80.0,5.0
Assassin's Creed: Revelations,2.333333333333333,70.61845631034905,6.0
Namco Museum,3.666666666666667,77.92965265458116,
Metal Gear Solid 3: Snake Eater,2.0,83.68997957753331,6.0
Daxter,28.33333333333333,84.31171762606405,4.0
Warcraft II: Tides of Darkness,4.0,82.1740847716306,5.0
The Legend of Zelda: Ocarina of Time,2.333333333333333,92.43058568770664,3.0
FIFA Soccer,3.666666666666667,84.5131109666916,
EyeToy Play Hero,1.333333333333333,NaN,
Uncharted 4: A Thief's End,3.333333333333333,74.8594676502002,5.0
Gran Turismo 5 Prologue,2.333333333333333,84.96891714507535,3.0
Assassin's Creed: Revelations,116.3333333333333,85.0630591560271,6.0
Street Fighter IV,1.666666666666667,NaN,
FIFA 12,1.333333333333333,62.0,3.0
Teenage Mutant Ninja Turtles,22.33333333333333,89.65829455571824,3.0
Excitebike,1.333333333333333,NaN,3.0
Frogger,2.0,72.4291819330744,3.0
Madden NFL 2003,2.666666666666667,71.40633179638306,3.0
Watch Dogs 2,4.666666666666666,74.463438071585,
Half-Life,3.0,69.95419593387705,6.0
Super Mario World 2: Yoshi's Island,1.666666666666667,79.84073540965764,
FIFA Soccer,5.666666666666667,69.3112189095245,
The Legend of Zelda: Skyward Sword,1.666666666666667,93.94262611068592,4.0
Street Fighter II Turbo,13.33333333333333,67.0820052253428,1.0
Carnival Games,16.66666666666666,NaN,3.0
Fallout 4,34.0,76.08715622262599,6.0
World of Warcraft: The Burning Crusade,3.0,78.5799746335198,5.0
Fallout: New Vegas,4.333333333333334,66.08333333333334,6.0
God of War II,1.333333333333333,77.4471436503749,6.0
Forza Motorsport 2,1.333333333333333,76.74311820108275,3.0
World Soccer Winning Eleven 9,18.33333333333333,81.0150732055654,
Namco Museum Vol. 3,5.333333333333333,NaN,
Tekken Tag Tournament,1.666666666666667,77.54175927432024,5.0
Far Cry 4,3.666666666666667,82.31736248585065,6.0
Star Fox 64,4.0,87.21883499941805,3.0
Minecraft,1.333333333333333,76.8533817602109,4.0
Golf,1.333333333333333,71.09451891265755,
Fallout 3,22.33333333333333,87.14057377023826,6.0
Professor Layton and the Diabolical Box,1.666666666666667,77.2586288488839,4.0
Left 4 Dead 2,7.666666666666667,77.97843547515956,6.0
Namco Museum 50th Anniversary,10.0,85.33917835326909,4.0
EA Sports Active,3.666666666666667,66.87497321680254,3.0
Assassin's Creed: Unity,21.33333333333333,70.0,6.0
Donkey Kong Land,24.0,77.2857142857143,
Tony Hawk's Underground,1.333333333333333,80.73685946857735,5.0
Assassin's Creed IV: Black Flag,16.33333333333334,59.1628390346789,6.0
Monster Hunter 4 Ultimate,6.666666666666667,78.74310993325635,5.0
MotorStorm,1.333333333333333,79.2370928168628,5.0
The Elder Scrolls V: Skyrim,25.0,61.87535550360105,6.0
Tekken 5,22.33333333333333,78.61686988949225,5.0
Dragon Warrior VII,10.0,78.5799746335198,5.0
Sports Champions,2.333333333333333,NaN,3.0
NBA 2K16,22.33333333333333,80.1384472948607,4.0
World Soccer Winning Eleven 9,2.666666666666667,83.0294612996284,
Flash Focus: Vision Training in Minutes a Day,4.666666666666666,NaN,
Namco Museum Vol. 1,5.666666666666667,78.78415821841776,
The Legend of Zelda: Link's Awakening,2.333333333333333,74.2678878294048,3.0
Mario & Luigi: Bowser's Inside Story + Bowser Jr's Journey,6.333333333333333,83.42709402586476,3.0
Big Brain Academy: Wii Degree,27.66666666666667,88.49531158704124,3.0
Nintendogs + Cats,3.333333333333333,75.0,
Batman: Arkham Knight,2.333333333333333,72.85443349734456,6.0
Mario & Luigi: Bowser's Inside Story + Bowser Jr's Journey,13.33333333333333,85.57842603488194,3.0
Lego Indiana Jones: The Original Adventures,1.666666666666667,57.1016274015276,4.0
Resident Evil: Director's Cut,1.333333333333333,70.61845631034905,
Ratchet & Clank Future: Quest for Booty,25.0,87.7514505379263,4.0
Just Dance 2014,2.0,81.28055277140585,4.0
The Sims: Unleashed,2.333333333333333,71.2043248528129,5.0
Super Paper Mario,2.0,78.5799746335198,3.0
Harry Potter and the Sorcerer's Stone,1.333333333333333,87.26381516996625,3.0
The Witcher 3: Wild Hunt,9.666666666666666,75.398207198551,6.0
Resident Evil 3: Nemesis,3.0,72.87844174756864,
Spyro: Year of the Dragon,22.33333333333333,NaN,3.0
FIFA Soccer 2005,40.0,76.3670074077219,3.0
Pokémon Trading Card Game,2.0,73.7669825230765,3.0
Battlefield 4,2.333333333333333,90.7996740082355,6.0
MySims,4.666666666666666,83.38868350050234,3.0
Momotaro Collection 2,13.33333333333333,54.3773824318,
Tony Hawk's Pro Skater 4,2.333333333333333,89.3092382725757,5.0
Midnight Club 3: DUB Edition,2.666666666666667,91.10100613850446,4.0
Banjo-Kazooie,2.0,69.9210715013829,3.0
SOCOM: U.S. Navy Seals,2.0,83.68997957753331,6.0
Guitar Hero World Tour,5.333333333333333,63.7587617046785,5.0
Gran Turismo 6,1.333333333333333,71.40633179638306,3.0
Jak and Daxter: The Precursor Legacy,3.333333333333333,72.56367918302065,4.0
Pokémon Snap,4.0,64.87763054972285,3.0
FIFA Soccer,17.33333333333333,80.80307727438836,
Pro Evolution Soccer 2008,6.333333333333333,75.82859451084565,
Call of Duty: Ghosts,1.333333333333333,74.49764312349225,6.0
Resident Evil 4,1.0,74.665475008671,6.0
Tom Clancy's The Division,13.0,72.92949730627865,6.0
Star Wars: Battlefront,6.333333333333333,60.7778138642911,5.0
Doom II: Hell on Earth,3.666666666666667,NaN,6.0
The Simpsons: Road Rage,9.0,70.5876496880914,5.0
Cooking Mama 2: Dinner With Friends,11.66666666666667,87.0748462712159,3.0
Luigi's Mansion,3.0,84.2467392387086,3.0
Star Wars: Battlefront II,3.0,NaN,5.0
WWF SmackDown!,13.66666666666667,75.62984697410329,5.0
Croc: Legend of the Gobbos,14.66666666666667,67.9818801815144,
Grand Theft Auto: Liberty City Stories,27.33333333333333,86.9890108944796,6.0
The Getaway,2.0,84.1025526276214,
Tomb Raider III: Adventures of Lara Croft,1.333333333333333,79.375,5.0
007: Agent Under Fire,19.66666666666667,61.5823852065242,5.0
LEGO Star Wars: The Video Game,8.0,87.7900162622982,3.0
Battlefield 4,3.0,84.8979021679089,6.0
FIFA Soccer,1.333333333333333,73.7669825230765,
Rugrats in Paris: The Movie,21.33333333333333,78.8071345814719,3.0
Spyro 2: Ripto's Rage!,3.666666666666667,48.0,3.0
Left 4 Dead,22.33333333333333,77.75151025539981,6.0
Mario & Luigi: Bowser's Inside Story + Bowser Jr's Journey,4.666666666666666,73.7669825230765,3.0
Resident Evil 5,3.333333333333333,75.52808651640126,6.0
Donkey Kong Country 3: Dixie Kong's Double Trouble!,6.666666666666667,68.08538634449124,3.0
Assassin's Creed: Brotherhood,6.0,85.7641509884597,6.0
Kung Fu Z,2.0,70.90534301154675,
Batman: Arkham Asylum,1.333333333333333,81.75804821953831,5.0
Clubhouse Games,3.333333333333333,NaN,3.0
FIFA Soccer,2.666666666666667,90.21858934013876,
Star Wars Battlefront II,34.66666666666666,NaN,5.0
Battlefield: Bad Company 2,1.333333333333333,82.62900870619114,6.0
Guitar Hero: On Tour,1.666666666666667,94.31257334295364,4.0
Assassin's Creed: Unity,6.666666666666667,73.7513491664583,6.0
Far Cry 3,13.33333333333333,50.0,6.0
Monster Hunter 4,7.666666666666667,83.40789530027774,
Borderlands,3.0,91.28987857902372,6.0
Tekken 4,2.666666666666667,73.1720351742117,5.0
Battlefield 4,4.333333333333334,70.23787956443564,6.0
LittleBigPlanet 2,1.666666666666667,89.09029555342306,3.0
Grand Theft Auto 2,1.333333333333333,67.89729330110835,5.0
Final Fantasy III,1.333333333333333,87.7514505379263,
Spider-Man 2,17.66666666666667,72.83298412189295,5.0
F-1 Race,1.333333333333333,79.47642282682506,
FIFA Soccer 2003,1.333333333333333,84.2413411167609,3.0
Crash Bash,8.333333333333332,84.4687221238932,3.0
Lego Batman: The Video Game,9.666666666666666,85.0457132718273,4.0
Metal Gear Solid V: The Phantom Pain,1.333333333333333,75.09789173006794,6.0
The Legend of Zelda: Spirit Tracks,19.0,78.52732004829,4.0
WWF War Zone,1.333333333333333,77.28174185080414,5.0
The Legend of Zelda: Majora's Mask,1.333333333333333,NaN,3.0
Professor Layton and the Unwound Future,2.666666666666667,83.2250136619527,4.0
Rugrats: Search for Reptar,3.666666666666667,70.42697298175321,3.0
Assassin's Creed IV: Black Flag,13.33333333333333,69.6419056574205,6.0
English Training: Have Fun Improving Your Skills,2.333333333333333,85.57842603488194,
James Bond 007: Nightfire,4.666666666666666,73.4838050151643,5.0
Ratchet & Clank Future: Quest for Booty,9.333333333333334,80.18617164855715,4.0
Mario Party 9,3.333333333333333,62.35133363242755,3.0
Star Wars: Episode III - Revenge of the Sith,1.333333333333333,83.07665082488495,5.0
Max Payne,1.333333333333333,79.8525519906805,6.0
The Lord of the Rings: The Return of the King,2.666666666666667,70.2854642310552,5.0
Assassin's Creed: Syndicate,21.33333333333333,89.78727528226001,6.0
Destiny,21.0,74.1080131841213,5.0
True Crime: Streets of LA,2.333333333333333,NaN,6.0
Wii Music,3.333333333333333,88.29764291382915,3.0
Gran Turismo PSP,10.33333333333333,84.6380165508625,
Monster Hunter,1.333333333333333,59.3333333333333,5.0
Tekken,7.666666666666667,78.54436574690365,5.0
FIFA 16,1.333333333333333,83.30921438258355,
L.A. Noire,9.0,67.0,6.0
Madden NFL 16,1.333333333333333,84.5158485894797,3.0
Yo-kai Watch 4,8.0,71.3963553552058,
007: Tomorrow Never Dies,1.666666666666667,45.0,
Baseball,1.666666666666667,83.872462395712,3.0
Killer Instinct,1.666666666666667,NaN,5.0
WWF SmackDown! 2: Know Your Role,15.33333333333333,67.83223712490125,5.0
Crisis Core: Final Fantasy VII,1.333333333333333,71.09451891265755,5.0
God of War: Chains of Olympus,1.333333333333333,74.836519996332,6.0
Star Hearts: Hoshi to Daichi no Shisha,2.0,85.97214936625716,
Dance Central,2.333333333333333,84.39246456097385,5.0
Enter the Matrix,14.66666666666667,80.7728836415251,5.0
Super Mario Maker,2.333333333333333,70.3414852346799,3.0
Fallout: New Vegas,3.333333333333333,69.3672600166594,6.0
Lego Batman: The Video Game,6.666666666666667,75.70367049078536,4.0
Rhythm Heaven,2.666666666666667,83.42709402586476,
Ace Combat 04: Shattered Skies,11.33333333333333,90.4161464411362,3.0
Club Penguin: Elite Penguin Force,25.0,81.8,3.0
Animal Crossing,4.666666666666666,76.0348606403816,3.0
Lego Batman: The Video Game,5.333333333333333,NaN,4.0
Sonic Rush,13.33333333333333,94.1526053171076,3.0
Resident Evil 6,23.0,63.49045457391065,6.0
Halo: The Master Chief Collection,3.0,86.17957478119055,6.0
FIFA Soccer,10.66666666666667,NaN,
Spider-Man,1.666666666666667,79.59053352626086,3.0
Need for Speed III: Hot Pursuit,1.666666666666667,72.8733196086137,3.0
Star Wars: Episode I - Racer,2.333333333333333,76.5,
Personal Trainer: Cooking,3.0,81.8763042895128,3.0
The Elder Scrolls IV: Oblivion,2.666666666666667,59.2910875115993,6.0
Dragon Warrior VII,3.333333333333333,70.3764612221038,5.0
Heavy Rain,2.333333333333333,64.04974910245966,6.0
Mass Effect 2,7.0,83.341023099231,6.0
FIFA 15,3.666666666666667,88.1072693753024,
Dragon Ball Z: Budokai,9.333333333333334,78.02734124420805,5.0
Madden NFL 2002,1.333333333333333,80.47030628122725,3.0
Super Mario Bros. / Duck Hunt / World Class Track Meet,3.0,83.3752084004546,
Borderlands 2,3.333333333333333,80.06338573571665,6.0
The Legend of Zelda: A Link Between Worlds,3.0,71.40633179638306,3.0
Donkey Kong,6.0,74.1412563479027,3.0
The Sims: Vacation,1.666666666666667,82.27637503059185,5.0
Mass Effect 3,1.333333333333333,60.99614517585515,6.0
Kung Fu Panda,3.333333333333333,82.4617488937016,4.0
Far Cry 3,4.0,NaN,6.0
Epic Mickey,1.333333333333333,83.68997957753331,
Saints Row 2,3.333333333333333,67.4762750397483,6.0
Rayman,1.666666666666667,66.9585337885616,3.0
Killzone 2,2.666666666666667,87.0748462712159,6.0
Tom Clancy's Splinter Cell,3.333333333333333,96.5064640759878,5.0
